Unnamed: 0,outcome,ss-1,ts-1,knocks-1,tkd-lnd-1,tkd-att-1,sub-att-1,h-tar-1,b-tar-1,l-tar-1,dist-pos-1,clinch-pos-1,ground-pos-1,r1-ts-1,r1-ss-1,r2-ts-1,r2-ss-1,r3-ts-1,r3-ss-1,r4-ts-1,r4-ss-1,r5-ts-1,r5-ss-1,r1-td-1,r2-td-1,r3-td-1,r4-td-1,r5-td-1,r1-kd-1,r2-kd-1,r3-kd-1,r4-kd-1,r5-kd-1,age-1,height-1,weight-1,reach-1,leg_reach-1,ranking-1,ss-2,ts-2,knocks-2,tkd-lnd-2,tkd-att-2,sub-att-2,h-tar-2,b-tar-2,l-tar-2,dist-pos-2,clinch-pos-2,ground-pos-2,r1-ts-2,r1-ss-2,r2-ts-2,r2-ss-2,r3-ts-2,r3-ss-2,r4-ts-2,r4-ss-2,r5-ts-2,r5-ss-2,r1-td-2,r2-td-2,r3-td-2,r4-td-2,r5-td-2,r1-kd-2,r2-kd-2,r3-kd-2,r4-kd-2,r5-kd-2,age-2,height-2,weight-2,reach-2,leg_reach-2,ranking-2
3773,1,17,49,0,1,1.0,4,16,0,1,2,0,15,16,5,10.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,74.0,205.0,74.0,43.0,1689.6555163339538,12,45,0,3,3.0,0,7,5,0,8,1,3,7,4,9.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,75.5,205.0,76.0,43.0,1776.329677093076
3774,0,10,10,0,0,0.0,0,7,2,1,10,0,0,25,3,13.0,4.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,74.0,170.0,75.0,41.5,2445.941282839623,72,141,0,0,,0,44,11,17,51,15,6,38,20,36.0,19.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,68.0,170.0,70.0,37.0,1323.953817597227
3775,1,32,41,0,7,17.0,1,18,4,10,30,2,0,18,5,35.0,10.0,62.0,17.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,64.0,126.0,65.0,36.5,1451.0933654365522,39,53,0,0,0.0,0,31,7,1,37,2,0,23,12,35.0,11.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,65.0,125.5,65.0,39.0,1698.5888130907697
3776,1,41,55,1,0,0.0,0,32,2,7,36,5,0,23,7,33.0,18.0,41.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,71.0,171.0,73.0,40.0,1049.299310747639,34,42,0,0,,0,14,17,3,25,9,0,22,11,32.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,70.0,170.0,72.0,41.0,1355.7663929445307
3777,0,16,20,1,1,7.0,2,13,1,2,15,1,0,21,5,22.0,6.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,30.0,65.5,124.5,67.0,37.0,1395.100182023789,86,157,1,0,0.0,0,74,9,3,33,0,53,49,23,65.0,38.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,64.0,125.0,69.0,37.0,1895.4312125939969
3778,0,19,47,0,0,0.0,1,15,4,0,12,4,3,19,8,15.0,4.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,67.0,156.0,67.5,40.0,1078.458532585314,31,63,0,5,,0,22,8,1,14,3,14,51,21,31.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,70.0,156.0,71.5,40.0,1240.9979286274126
3779,0,10,22,0,0,0.0,0,5,3,2,5,5,0,14,4,10.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.86253008825889,70.02935276811982,166.20581706338595,71.88410232266165,40.14344005021971,1637.9292519388412,34,103,0,5,,0,22,9,3,20,3,11,19,10,20.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,70.0,156.0,74.0,40.0,1636.4882891526954
3780,0,62,84,0,0,0.0,2,27,19,16,35,22,5,21,13,22.0,16.0,42.0,20.0,19.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,68.0,171.0,70.0,38.0,892.4893061016094,130,227,0,12,,0,95,29,6,48,33,49,27,13,32.0,17.0,45.0,25.0,68.0,41.0,51.0,34.0,2.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,39.0,72.0,171.0,76.0,41.0,2703.644934269187
3781,1,22,44,0,2,2.0,2,19,3,0,0,5,17,23,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,75.0,257.0,80.0,42.0,1485.235132006982,4,17,0,0,0.0,0,0,4,0,0,4,0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24351407000686,69.94344543582704,165.40860672614966,71.74353448275862,40.03962201591512,1536.8600402120562
3782,0,19,30,0,0,0.0,1,10,9,0,8,11,0,27,14,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,67.0,135.5,68.0,39.0,1161.8506145808622,24,37,1,0,,2,11,12,1,12,10,2,28,12,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,34.0,71.0,137.5,72.0,42.0,1671.433084600115
3783,1,35,38,1,0,0.0,0,24,2,9,27,4,4,58,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,66.0,135.0,64.5,36.5,781.634045082167,20,21,0,0,,0,18,1,1,20,0,0,48,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,68.0,135.8,68.0,39.5,1664.9270674471727
3784,0,34,46,0,1,3.0,0,29,4,1,11,12,11,28,11,7.0,2.0,36.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,72.0,204.5,74.0,41.5,1547.8783518168457,22,27,0,8,24.0,0,12,6,4,10,11,1,17,11,15.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,74.5,185.5,74.0,42.0,1474.3573149632812
3785,0,33,85,0,0,0.0,0,18,5,10,26,7,0,50,9,46.0,12.0,32.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,67.0,126.0,72.0,37.5,1305.7662355478617,66,87,0,2,,0,41,18,7,46,14,6,35,15,53.0,24.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,68.0,124.5,67.0,41.0,1583.7787842530977
3786,0,74,77,0,0,0.0,0,50,11,13,63,11,0,53,18,72.0,28.0,62.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,72.0,171.0,70.5,40.5,1223.6584391899164,86,103,1,0,,0,47,33,6,62,11,13,52,25,60.0,30.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,67.0,145.0,72.0,38.0,1382.7071652207444
3787,1,35,42,0,1,2.0,0,20,11,4,19,1,15,72,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,64.0,125.5,65.0,36.0,2717.2480789620595,14,14,0,1,2.0,0,5,7,2,9,5,0,32,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,66.0,128.5,65.5,38.0,1538.3238549677849
3788,1,9,11,0,0,0.0,1,6,1,2,4,5,0,15,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.86253008825889,70.02935276811982,166.20581706338595,71.88410232266165,40.14344005021971,1637.9292519388412,0,4,0,1,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24351407000686,69.94344543582704,165.40860672614966,71.74353448275862,40.03962201591512,1536.8600402120562
3789,0,57,66,0,0,0.0,1,39,7,11,50,5,2,72,24,50.0,15.0,36.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,67.0,126.0,66.0,38.0,1058.5461621452944,73,88,0,0,,0,40,19,14,66,6,1,75,35,69.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,67.0,145.0,71.0,39.0,1511.5368104633844
3790,1,16,23,0,0,0.0,1,10,4,2,15,1,0,35,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,74.0,155.0,73.0,41.0,1429.7783351917392,10,19,0,0,,0,5,5,0,8,2,0,33,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,70.0,155.0,72.0,38.5,1318.878831322742
3791,1,19,26,0,2,2.0,0,17,1,1,5,0,14,32,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,74.0,171.0,75.0,43.5,1614.7889622392672,6,6,0,0,0.0,0,6,0,0,6,0,0,12,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,73.0,170.5,77.0,43.5,1392.190890968841
3792,1,35,83,0,2,2.0,1,33,0,2,3,0,32,21,5,42.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,67.5,136.0,67.0,39.0,2148.344737969048,26,32,0,0,0.0,0,9,0,17,23,0,3,43,20,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,69.0,136.0,67.0,39.0,1699.2944471084893
3793,0,1,1,0,0,0.0,0,1,0,0,1,0,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,76.0,258.0,80.0,46.0,1918.7277460743555,13,13,1,0,,0,11,1,1,3,5,5,17,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,76.0,257.0,83.0,44.5,2119.0851337082777
3794,1,22,26,0,1,2.0,0,13,8,1,3,7,12,26,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,76.0,255.5,80.0,44.5,1188.4794863908342,13,18,0,0,0.0,0,9,3,1,8,5,0,32,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,75.0,255.5,84.0,45.0,1443.80996626118
3795,1,79,86,0,2,2.0,0,55,13,11,74,2,3,55,23,65.0,26.0,52.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,68.0,135.0,67.0,38.0,2343.835446983003,74,83,0,0,0.0,0,52,14,8,67,6,1,50,11,80.0,33.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,67.0,136.0,70.0,36.0,1021.0103581631748
3796,1,89,97,1,1,2.0,0,59,10,20,81,3,5,41,13,97.0,40.0,84.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,72.0,171.0,71.5,40.5,1950.3254798692951,73,74,1,0,0.0,0,52,19,2,63,10,0,55,24,83.0,31.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,72.0,170.5,75.0,41.5,1190.5796246824684
3797,0,61,62,0,0,0.0,0,36,13,12,53,8,0,51,19,46.0,17.0,55.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,72.0,170.0,71.5,41.0,1782.5669053974689,98,100,0,0,,0,74,14,10,90,8,0,77,34,62.0,28.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,71.0,171.0,72.0,39.0,2266.8590521274864
